candidate_id,display_name,status,resolution_target,first_seen_batch,discovery_url,evidence_kind,team_region,region_evidence_url,reviewed_on,decision_reason
cand-faisca,Faísca,included,census:faisca,WEB-PT-001,https://faisca.ia.br/,first-party,unknown,,2026-08-11,First-party product exposes a continuing brand-governed content project from copy and visual generation through human adjustment scheduling and publishing while the team location remains unverified
cand-gloria,Gloria,included,census:gloria,WEB-PT-001,https://www.usegloria.com/,first-party,unknown,,2026-08-11,Official product documentation and privacy contract establish a native infinite canvas plus typed model-workflow graph explicit output promotion autosave cloud persistence and team collaboration
cand-efecto,Efecto,included,census:efecto,WEB-PT-001,https://efecto.app/,first-party,unknown,,2026-08-11,Official documentation exposes JSX-like node authority shared visual and MCP mutation brand-system constraints IndexedDB and cloud persistence inline undo multiplayer and multiple delivery paths
cand-synthesisui,SynthesisUI,included,census:synthesisui,WEB-PT-001,https://synthesisui.com/,first-party,unknown,,2026-08-11,Live first-party product audits a repository and compiles tokens typed components motion and usage laws into an owned agent-enforceable contract with measured conformance and refusal feedback
cand-gameuiagent,GameUIAgent,excluded,,WEB-PT-001,https://arxiv.org/abs/2603.14724,research-paper,unknown,,2026-08-11,Paper describes a relevant structured Figma workflow but no public product or maintained implementation exposes an independently verifiable artifact loop
cand-adobe-firefly-agent,Adobe Firefly creative agent,included,census:adobe-firefly-creative-agent,WEB-PT-001,https://news.adobe.com/news/2026/04/adobe-new-creative-agent,first-party,United-States,https://news.adobe.com/news/2026/04/adobe-new-creative-agent,2026-08-11,Adobe identifies one Firefly creative-agent lineage orchestrating multi-step work across Firefly and Creative Cloud while native host documents and managed production workflows remain the durable artifacts
cand-miro-ai-design,Miro AI Design,included,census:miro-prototypes,WEB-FRDE-001,https://miro.com/ai/design/,first-party,multi-region,https://miro.com/careers/locations/,2026-08-11,Current Miro Prototypes turns prompts screenshots board context Figma embeds and coding-agent output into editable multi-screen native canvas candidates with explicit apply discard and version selection
cand-hostinger-horizons,Hostinger Horizons,included,census:hostinger-horizons,WEB-FRDE-001,https://www.hostinger.com/horizons,first-party,Lithuania,https://www.hostinger.com/support/the-most-frequently-asked-questions-about-hostinger/,2026-08-11,Managed web-app projects combine conversational and visual edits backend state version history code access export and one-click hosting while exported code cannot round-trip
cand-ux-pilot,UX Pilot,included,census:ux-pilot,WEB-FRDE-001,https://uxpilot.ai/,first-party,United-States,https://uxpilot.ai/privacy,2026-08-11,Structured editable UX flows wireframes high-fidelity screens and four-way directions continue into Figma or GitHub code from one hosted design workflow
cand-ai-ui-designer,AI UI Designer,included,census:ai-ui-designer,WEB-FRDE-001,https://www.aiuidesigner.com/,first-party,unknown,,2026-08-11,The live service exposes prompt-bound UI records with static previews and exact HTML or React TSX export though native layer editing recovery and team identity remain undocumented
cand-protoia,ProtoIA,excluded,,WEB-FRDE-001,https://www.protoia.fr/,first-party,unknown,,2026-08-11,Reviewed page describes a custom development service rather than a repeatable user-operated product
cand-macaron-a2ui,Macaron-A2UI,excluded,,WEB-FRDE-001,https://arxiv.org/abs/2605.24830,research-paper,unknown,,2026-08-11,Model for generative UI does not by itself establish an independently usable Design product or project
cand-jenova-ui,Jenova UI prototype generator,included,census:jenova,WEB-RUAR-001,https://www.jenova.ai/ru/resources/ai-ui-ux-prototype-generator-202606,first-party,unknown,,2026-08-12,Current first-party workflow creates persistent multi-screen visual prototypes from prompts or sketches and supports conversational revision with remembered design-system context while explicitly delivering no source code
cand-uxstudio-ai,UX Studio AI,included,census:ux-studio-ai,WEB-RUAR-001,https://uxstudio-ai.ru/,first-party,unknown,,2026-08-12,Current first-party product turns a brief into linked screen flows and live prototypes then permits browser editing and exports structured Figma designs or source code
cand-holst-ai,Холст.ИИ,included,census:holst-ai,WEB-RUAR-001,https://holstai.ru/redaktor-holst/,first-party,Russia,https://holstai.ru/,2026-08-12,The Russian first-party platform combines prompt image and video generation with a separate browser layer editor and download delivery although it does not evidence a structured UI artifact
cand-ai-design-space,AI DESIGN SPACE,included,census:ai-design-space,WEB-RUAR-001,https://aidesignspace.pro/,first-party,unknown,,2026-08-12,Live first-party surfaces expose generation history project folders an infinite collaborative canvas layered mask and photo editing and production export across image video and design-domain workflows
cand-pippit-ui-designer,Pippit AI UI Designer,included,census:pippit,WEB-RUAR-001,https://www.pippit.ai/ar-eg/tools/ai-ui-designer,first-party,unknown,,2026-08-12,The localized page resolves to ByteDance Pippit AI Design where prompt screenshot or sketch inputs become raster UI concept images that continue through inpaint outpaint eraser and upscale before file download
cand-easeui,EaseUI,included,census:easeui,WEB-RUAR-001,https://easeui.design/docs,first-party,unknown,,2026-08-12,Detailed current documentation establishes persistent HTML and CSS variant lineage live DOM style mutation structured design-system extraction and bidirectional Figma materialization with browser-scoped project storage
cand-appy-pie-ui,Appy Pie AI UI Generator,included,census:appy-pie-ui,WEB-RUAR-001,https://www.appypie.com/ar/ui-design-generator,first-party,unknown,,2026-08-12,Current first-party workflow generates and compares UI layouts supports conversational and drag-drop editing and continues into editable prototypes code Figma-like assets or Appy Pie hosted applications
cand-canvasagent,CanvasAgent,excluded,,WEB-RUAR-001,https://arxiv.org/abs/2607.05465,research-paper,unknown,,2026-08-11,Paper introduces a tool-use image model and dataset but no independently usable Design workspace was established
cand-rosebud-ai,Rosebud AI,included,census:rosebud-ai,WEB-RUAR-001,https://rosebud.ai/,first-party,unknown,,2026-08-12,Official editor guides establish a persistent game project where chat changes code and assets beside live preview and the resulting playable can be published shared and remixed into another editable project
cand-tldraw,tldraw SDK / Agent Starter Kit,included,census:tldraw,GH-EN-001,https://github.com/tldraw/tldraw,source-repository,unknown,,2026-08-11,Pinned source and official SDK contracts expose an agent-controllable visual record graph with persistence and sync choices; it is counted as editor infrastructure rather than as every downstream tldraw app
cand-frontend-slides,Frontend Slides,included,census:frontend-slides,GH-EN-001,https://github.com/zarazhangrui/frontend-slides,source-repository,unknown,,2026-08-11,Pinned skill implements a complete brief to visual-style decision to self-contained HTML deck to browser-rendered PDF loop
cand-app-store-screenshots,App Store Screenshots,included,census:app-store-screenshots,GH-EN-001,https://github.com/ParthJadhav/app-store-screenshots,source-repository,unknown,,2026-08-11,Pinned project scaffolds an editable connected canvas whose canonical JSON and uploaded assets are resumable and whose final PNG bundle is rendered at store dimensions
cand-html-video,HTML Video,included,census:html-video,GH-EN-001,https://github.com/nexu-io/html-video,source-repository,unknown,,2026-08-11,Pinned source turns source material into a content graph plus editable HTML frames and records them through Chromium and ffmpeg into versioned video exports
cand-html-anything,HTML Anything,included,census:html-anything,GH-EN-001,https://github.com/nexu-io/html-anything,source-repository,unknown,,2026-08-11,Pinned source streams agent-authored single-file HTML into an isolated live preview and preserves per-task versions for compare restore and export across several Design surfaces
cand-open-canvas,Open Canvas,excluded,,GH-EN-001,https://github.com/langchain-ai/open-canvas,source-repository,unknown,,2026-08-11,Pinned archived source is a document and code writing canvas; its shipped authority is Markdown and code while a visual React or HTML artifact renderer remained roadmap work
cand-talktofigma,TalkToFigma,included,census:talktofigma,GH-EN-001,https://github.com/grab/cursor-talk-to-figma-mcp,source-repository,unknown,,2026-08-11,Pinned source establishes an independent MCP and Figma-plugin bridge whose operations directly read and mutate the native Figma document graph
cand-figma-context-mcp,Framelink MCP for Figma,included,census:framelink-mcp,GH-EN-001,https://github.com/GLips/Figma-Context-MCP,source-repository,unknown,,2026-08-11,Pinned source exposes a deliberately one-way Figma REST simplification and asset download bridge that grounds coding agents without claiming reverse synchronization
cand-primo,Primo,included,census:primo,GH-EN-001,https://github.com/primocms/primo,source-repository,unknown,,2026-08-11,Pinned source implements an agent-compatible pull edit push filesystem representation that round-trips through the visual CMS and PocketBase store
cand-openflowkit,OpenFlowKit,included,census:openflowkit,GH-EN-001,https://github.com/Vrun-design/openflowkit,source-repository,unknown,,2026-08-11,Pinned source unifies an editable canvas with bidirectional OpenFlow DSL local IndexedDB snapshots direct-to-provider AI and a first-party MCP package
