wave_id,candidate_id,selection_stratum,selection_reason,outcome,reviewed_on,decisive_evidence
VERIFY-012,cand-pptcraft,checked-native-powerpoint-materialization,Tests a preview-stage slide agent whose decisive mechanism is validation before editable native delivery,included,2026-08-12,First-party preview specifies vector geometry overflow checks deterministic charts render-to-vision critique and native text shape and chart objects in the exported PPTX
VERIFY-012,cand-influencer-studio,generation-aware-video-timeline,Tests an editor that retains generative lineage rather than treating every model output as a fixed file,included,2026-08-12,Official workflow keeps clips connected to generation on a multi-track project and replaces extends upscales or lip-syncs a selected take in place with preserved versions
VERIFY-012,cand-reel-studio,agent-controlled-multishot-production,Tests planning candidate selection continuity timeline and delivery as one agent-operable project,included,2026-08-12,Official product and MCP contract expose projects shots reusable references queued takes VLM drift review keeper promotion audio tracks timeline assembly and export
VERIFY-012,cand-okkslides,template-governed-editable-deck,Tests whether imported corporate PowerPoint rules constrain a continuing generated artifact,included,2026-08-12,First-party surface shows template learning element-level canvas edits natural-language refinements existing-deck redesign and editable PPTX delivery
VERIFY-012,cand-slidex,browser-slide-canvas,Tests a lightweight generated deck that remains directly editable before two delivery representations,included,2026-08-12,Official current surface exposes prompt-to-deck generation element selection text icon and color edits live presentation and PPTX or PDF export
VERIFY-012,cand-zoea,code-authored-video-effects,Tests an agent where generated effect code and timeline preview converge on the same desktop video project,included,2026-08-12,Official product exposes script and long-footage understanding web asset import generated effect code timeline composition and live visual preview on macOS and Windows
VERIFY-012,cand-story-ai-video-editor,advisory-agent-on-film-timeline,Tests whether an agent advises and edits inside a retained long-form film authority,included,2026-08-12,Official product exposes imported or generated scenes unlimited tracks frame precision Movie Agent suggestions voice subtitles audio mixing and user acceptance control
VERIFY-012,cand-preso,shared-editor-and-headless-deck-engine,Tests one design engine under direct manipulation chat REST and MCP rather than counting each interface separately,included,2026-08-12,Official surface establishes saved brand kits editable slide canvas chat refinement headless API and MCP plus live PPTX PDF and Google Slides delivery
VERIFY-012,cand-visk,bidirectional-html-powerpoint-engine,Tests a concrete mapping between an agent-legible representation and host-native editable objects,included,2026-08-12,Official technical contract specifies deterministic two-way PPTX and HTML conversion preserved templates browser visual feedback real PowerPoint primitives add-in web API and MCP access
VERIFY-012,cand-deckscript,local-first-system-before-slides,Tests outline and design-system approval before AI materializes an editable presentation,included,2026-08-12,Official product exposes editable outline type color and spacing system native 16 by 9 canvas executable code diagram chart math blocks offline state cloud sync presenter mode and PDF export
VERIFY-012,cand-google-vids,collaborative-scene-video-project,Tests a generated storyboard that remains a shared editable Workspace artifact,included,2026-08-12,Official Workspace contract exposes editable scene outline generated scripts stock and Veo media recording transitions object tracking permissions comments playback and shared project continuation
VERIFY-012,cand-recraft,mixed-raster-vector-project-canvas,Tests native paths and image generations under one composition authority without collapsing their editability,included,2026-08-12,Official docs expose infinite project canvas objects prompt versions imported assets masks mockups real vector anchor editing style consistency collaboration and format-specific export
VERIFY-012,cand-kittl,agent-plus-graphic-design-editor,Tests an established design canvas whose AI surface continues into editable creative assets,included,2026-08-12,Current first-party surface exposes complete-task agentic AI editable vector generation image and video tools infinite canvas real-time collaboration typography mockups and export workflows
VERIFY-012,cand-capcut,ai-generation-inside-mainstream-timeline,Tests a major editor where chat generation is only one operation inside a continuing media project,included,2026-08-12,Official product exposes chat-to-video creation alongside editable video image text audio caption transition and template operations across online desktop mobile and tablet surfaces
