batch_id,executed_on,channel,language_scope,region_scope,query_count,result_cards_reviewed,new_candidate_refs,repeat_candidate_refs,queries,limitations
SAT-DOM-UI-015,2026-08-12,github-repository-search,en,global-ui-web-app,4,26,cand-ai-ui-builder-devdiego|cand-ai-website-generator-praneet|cand-ai-website-generator-vaibhav|cand-ai-website-generator-rishi|cand-dora-ai-ishika|cand-ai-website-generator-gokulbits|cand-ai-website-generator-aditya-umale,cand-a0-component-studio|cand-ai-code-builder-usama|cand-ai-component-builder-stackedbyadit|cand-ai-ui-builder-isvaku|cand-ai-website-generator-aifeifei|cand-ai-website-generator-jordan|cand-ai-website-generator-kpriya|cand-ai-website-generator-shubh|cand-ai-website-generator-tulsi|cand-architect-ai-website-nitintripathi|cand-awesome-black-friday|cand-awesome-vibe-coding-taskade|cand-promptonent|cand-rare-big-deal|cand-react-ai-component-builder-synytsin|cand-siteforge-ai-maf|cand-siteforge-ai-psa|cand-uigen-arshan|cand-webly-ayushman,"""AI component builder"" React sandbox preview in:name,description,readme|""AI UI builder"" React iframe preview in:name,description,readme|""AI website generator"" HTML iframe download in:name,description,readme|""AI website generator"" code preview export in:name,description,readme",Twenty-six unique repository cards were screened to source depth; seven claims were first seen and nineteen repeated the register so twenty-seven percent novelty is nonqualifying despite seventy-three percent overlap and the qualifying sequence remains reset
SAT-DOM-UI-016,2026-08-12,github-repository-search,en,global-ui-web-app,4,28,cand-ventura-startup-analyzer|cand-image-to-react-iwahid|cand-ai-landing-generator-pro|cand-instantsite-ai|cand-artibar-ai-website|cand-ai-website-generator-tony|cand-promptcraft-ai|cand-premium-website-generator-edouard|cand-websitebuilder-siddharth,cand-ai-component-builder-stackedbyadit|cand-ai-orchestration-honey610|cand-ai-ui-builder-devdiego|cand-ai-ui-builder-kishxrx|cand-ai-ui-builder-mihir2452005|cand-ai-ui-builder-sharadpatil|cand-ai-ui-builder-ujjwal|cand-ai-website-generator-gokulbits|cand-ai-website-generator-jordan|cand-ai-website-generator-praneet|cand-ai-website-generator-rishi|cand-ai-website-generator-tulsi|cand-ai-website-generator-vaibhav|cand-architect-ai-website-nitintripathi|cand-deterministic-ui-builder-codeacks|cand-dora-ai-ishika|cand-siteforge-ai-maf|cand-siteforge-ai-psa|cand-sitegen-ai-mohamad,"""AI component builder"" React ""sandboxed preview"" in:name,description,readme|""AI UI builder"" React versions preview in:name,description,readme|""AI website generator"" iframe ZIP in:name,description,readme|""AI website generator"" iframe MongoDB in:name,description,readme",Twenty-eight unique repository cards were screened to source depth; nine claims were first seen and nineteen repeated the register so thirty-two percent novelty and sixty-eight percent overlap make this batch explicitly nonqualifying
SAT-DOM-UI-017,2026-08-12,github-repository-search,en,global-ui-web-app,4,57,cand-awesome-ai-devtools-james|cand-awesome-vibe-coding-bluegalaxy|cand-ai-ui-generator-deepanshu|cand-ai-ui-generator-mondo|cand-uigen-ayman|cand-pixelforge-jason|cand-ai-ui-generator-dhruv|cand-react-ui-generator-anish|cand-ai-ui-generator-mohit|cand-ai-ui-generator-yash|cand-artifex-ui-generator|cand-ryzen-ai-anushka|cand-vibeui-faraz|cand-ai-ui-generator-shivam|cand-ryze-ui-agent-mazhar|cand-polymath-ai-builder|cand-corespark-hub|cand-aiuig-leparisien|cand-ryzeai-lakshmi|cand-ryze-ui-generator-rohit|cand-prompt2site-jay|cand-deepsite-schuerstedt|cand-ai-generator-abhi|cand-ai-website-builder-aakriti|cand-starlist-byst4nder|cand-webora-josiah|cand-ai-website-builder-lab1207|cand-nexabuild-aqib|cand-ai-website-builder-rizwan|cand-flashsite|cand-ai-website-builder-bonifacio|cand-forge-ai-app-builder-ronak|cand-ai-website-builder-zaran|cand-ai-website-builder-mohammad|cand-ai-website-builder-pg1590|cand-vulx-ai-builder|cand-ai-website-builder-firefetch|cand-ai-website-builder-abhinav|cand-ai-website-builder-vijay|cand-ai-website-builder-krishna|cand-agentic-ai-builder-akhil|cand-ai-website-builder-ved|cand-webforge-ai-hrsh|cand-ai-website-builder-safwan|cand-ai-website-builder-sgk|cand-zen-ai-builder|cand-ai-website-builder-win,cand-ai-website-generator-rishi|cand-ai-website-generator-tony|cand-ai-wordpress-awesome-list|cand-artibar-ai-website|cand-awesome-vibe-coding-taskade|cand-dora-ai-ishika|cand-landingforge|cand-rare-big-deal|cand-sitepins|cand-websitebuilder-siddharth,"""AI UI builder"" React ""version history"" iframe in:name,description,readme|""AI UI generator"" React sandbox export in:name,description,readme|""AI website generator"" HTML preview ZIP MongoDB in:name,description,readme|""AI website builder"" code preview ""version history"" in:name,description,readme",Fifty-seven unique repository cards were screened to source depth; forty-seven claims were first seen and ten repeated the register so eighty-two percent novelty and eighteen percent overlap make this batch explicitly nonqualifying
SAT-DOM-UI-018,2026-08-12,github-repository-search,en,global-ui-web-app,4,67,cand-tuvix-js|cand-awesome-tribixbite|cand-ai-component-generator-shakti|cand-react-component-generator-mohit|cand-comp-gen-aditya|cand-devoraui|cand-awesome-stars-zaid|cand-craftui-dhirav|cand-goqa-feeds|cand-ai-website-builder-subrata|cand-dev-resources-marcel|cand-claude-directory-pulkit|cand-agentsite|cand-awesome-ai-driven-dev|cand-voxelsite|cand-awesome-openclaw-skills-sundial|cand-ai-website-builder-dennis|cand-buildify-pragya|cand-ai-website-builder-vardhan|cand-ai-website-builder-lucas|cand-ai-website-builder-markec|cand-ai-website-builder-chitransh|cand-ai-app-builder-piyush|cand-ai-app-builder-pragati|cand-forge-subham|cand-ai-app-builder-shrish|cand-ai-app-builder-aman|cand-ai-app-builder-giorgi|cand-ai-app-builder-magical|cand-ai-app-builder-ed|cand-ai-app-builder-210|cand-forge-ai-app-builder-aryan|cand-forge-dhruv|cand-nexa-app-builder-asif|cand-forgey-ishu|cand-ai-app-builder-saas-tauhid|cand-buildify-arush|cand-hephaestus-app-builder|cand-ai-app-builder-abhinav|cand-forgeai-sahil|cand-raj-ai-app-builder|cand-flux-app-builder-kartik|cand-luma-ai-studio|cand-vibesdk-mvp|cand-buildrx,cand-ai-ui-generator-deepanshu|cand-ai-ui-generator-dhruv|cand-ai-ui-generator-mondo|cand-ai-ui-generator-shivam|cand-ai-ui-generator-yash|cand-ai-website-builder-krishna|cand-ai-website-builder-lab1207|cand-ai-website-builder-zaran|cand-ai-wordpress-awesome-list|cand-artifex-ui-generator|cand-awesome-black-friday|cand-awesome-vibe-coding-bluegalaxy|cand-awesome-vibe-coding-taskade|cand-flashsite|cand-forge-ai-app-builder-ronak|cand-nexabuild-aqib|cand-rare-big-deal|cand-ryze-ai-ui-generator-assignment-cluster|cand-ryze-ui-generator-rohit|cand-ryzen-ai-anushka|cand-sitepins|cand-webora-josiah,"""AI UI generator"" React history iframe export in:name,description,readme|""AI component generator"" React sandbox versions in:name,description,readme|""AI website builder"" HTML CSS JS history preview in:name,description,readme|""AI app builder"" React Sandpack history export in:name,description,readme",Sixty-seven unique repository cards were screened to source depth; forty-five claims were first seen and twenty-two repeated the register so sixty-seven percent novelty and thirty-three percent overlap make this batch explicitly nonqualifying
SAT-DOM-UI-019,2026-08-12,github-repository-search,en,global-ui-web-app,4,81,cand-aakshin-ai-ui-generator|cand-ai-ui-generator-harshi|cand-synapese-25|cand-ryze-ai-subhankar|cand-forma-fluens|cand-pixel-mcp-workflow|cand-uigen-rebar|cand-uigen-lucas|cand-genui-dimple|cand-genui-aman|cand-takumi|cand-acciojob-ai-component-sumant|cand-componentai-arjun|cand-componentai-ansh|cand-component-generator-vikas|cand-multiai-ts-gorris|cand-designforge-ai|cand-cryptocurrency-cv-nirholas|cand-uichemy|cand-llms-txt-hub|cand-naano-wp-ai-builder|cand-spaceforge|cand-xsharko-ai|cand-naklikam|cand-paru-ai|cand-buildora-ai-studio|cand-absbuilder|cand-ybuilt|cand-velora-ai|cand-ai-site-builder-aaditya|cand-quriosity-articles|cand-blaze-builder-review|cand-awesome-stars-yumyo|cand-free-crypto-news|cand-cryptocurrency-cv-yourkarma|cand-induwara-free-tools|cand-vibra-code|cand-sandboxd|cand-bolt-diy-v2-stijnus|cand-open-claude|cand-totalum-ai-app-builder-open|cand-ai-coding-landscape|cand-nativebot|cand-buildable-plugin-skills|cand-awesome-vibe-coding-0xwelt|cand-awesome-ai-dev-tools-pierruno|cand-awesome-vibe-coding-tyson|cand-ai-powered-coding-tools-derek|cand-builderai-raj|cand-appfromai|cand-ai-treasure-box|cand-awesome-free-ai-tools-ruhulkuddus|cand-awesome-ai-resources-sojal|cand-opsiforce|cand-awesome-ai-startups-nowork,cand-ai-component-generator-bhanupriya|cand-ai-ui-builder-ujjwal|cand-ai-ui-generator-deepanshu|cand-ai-ui-generator-dhruv|cand-ai-ui-generator-mondo|cand-artifex-ui-generator|cand-awesome-ai-devtools-james|cand-awesome-ai-driven-dev|cand-awesome-claude-jsonbored|cand-awesome-stars-zaid|cand-awesome-tribixbite|cand-awesome-vibe-coding-bluegalaxy|cand-awesome-vibe-coding-taskade|cand-claude-directory-pulkit|cand-comp-gen-aditya|cand-dev-resources-marcel|cand-dora-ai-ishika|cand-goqa-feeds|cand-polymath-ai-builder|cand-react-component-generator-mohit|cand-react-ui-generator-anish|cand-ryze-ui-generator-rohit|cand-ryzeai-lakshmi|cand-vibe-otter-lite|cand-webora-josiah|cand-websitebuilder-siddharth,"""AI UI generator"" React editor preview download in:name,description,readme|""AI component generator"" React editor persistence preview in:name,description,readme|""AI website builder"" source editor iframe export in:name,description,readme|""AI app builder"" file editor preview versions in:name,description,readme",Eighty-one unique repository cards were screened to source depth; fifty-five were first seen and twenty-six repeated the register so sixty-eight percent novelty and thirty-two percent overlap make this batch explicitly nonqualifying
RECURSIVE-040,2026-08-12,source-lineage-followup,en,global-course-lineage,3,100,cand-anthropic-course-uigen,cand-uigen-ayman|cand-react-ui-generator-anish|cand-polymath-ai-builder|cand-uigen-rebar|cand-uigen-lucas|cand-multiai-ts-gorris,buildStrReplaceTool GitHub code search|20250619174322_remove_filesystem_add_data_to_project GitHub code search|Claude Code in Action official course and public source mirrors,One hundred public code results plus the official course page establish provenance but public mirrors cannot substitute for an official downloadable source repository
SAT-DOM-UI-020,2026-08-12,github-repository-search,en,global-ui-web-app,4,76,cand-awesome-ai-products-xiawu|cand-ai-builder-nishant|cand-uicrafter-ariq|cand-forgeui-miraz|cand-stitch-clone-khandev|cand-codeui-paurakh|cand-awesome-ai-design-tools-timur|cand-se-w2-d2-ai-tools-huggingface|cand-awesome-rust-ai-libraries|cand-basicllm|cand-ayushi-ai|cand-webcraft-ai|cand-webbuild-arpitt|cand-genwebai-piyush|cand-genweb-ai-prince|cand-wizardry-ai-website-builder|cand-forgix|cand-gensite|cand-awesome-ai-website-builders-ian|cand-genie-ai-website-builder|cand-ai-design-tools-wasabi|cand-fanbox|cand-awesome-vibe-coding-jiji|cand-awesome-angular-patrick|cand-awesome-vibe-coding-no-fluff|cand-aipm-vibe-coding-project|cand-awesome-prompt-engineering|cand-gpt-prompt-hub|cand-ai-collection|cand-tibia-imgui-map-editor|cand-obsidian-smart-connections|cand-ai-whatchelin|cand-magic-frame-jeremiaa|cand-aidevops|cand-agentic-coding-flywheel|cand-awesome-shadcn-ui-biro|cand-awesome-shadcn-ui-bytefer|cand-awesome-ides-zeel|cand-awesome-software-composers|cand-awesome-shadcnui-2fly|cand-awesome-nextjs-bytefer|cand-oboto|cand-awesome-shadcn-ui-site|cand-awesome-github-projects-viktor|cand-shadcn-ui-blocks|cand-awesome-design-productivity|cand-definitive-opensource|cand-awesome-ai-agents-aloth|cand-awesome-cli-apps-csv|cand-awesome-opensource-ai-alvin|cand-awesome-prompts-ai-boost|cand-stars-davidwells|cand-top-deep-learning|cand-chativa|cand-generative-ui-builder-v3rmxni7,cand-ai-coding-landscape|cand-ai-powered-coding-tools-derek|cand-ai-ui-builder-mihir2452005|cand-awesome-ai-driven-dev|cand-awesome-ai-startups-nowork|cand-awesome-black-friday|cand-awesome-claude-jsonbored|cand-awesome-tribixbite|cand-awesome-vibe-coding-0xwelt|cand-awesome-vibe-coding-bluegalaxy|cand-awesome-vibe-coding-taskade|cand-awesome-vibe-coding-tyson|cand-buildev|cand-dev-resources-marcel|cand-forge-nihalashetty|cand-paru-ai|cand-synapese-25|cand-totalum-ai-app-builder-open|cand-vibra-code|cand-websitebuilder-siddharth|seed-openpencil-zseven,"""prompt to UI"" React preview editor export in:name,description,readme|""prompt to website"" React preview editor publish in:name,description,readme|""vibe coding"" app builder preview editor versions in:name,description,readme|""generative UI"" component builder preview editor in:name,description,readme",Seventy-six unique cards were screened to source depth; fifty-five were first seen and twenty-one repeated the register so seventy-two percent novelty and twenty-eight percent overlap make this batch explicitly nonqualifying
RECURSIVE-041,2026-08-12,source-lineage-followup,en,global-course-lineage,4,98,cand-greatstack-ai-website-builder,cand-ai-website-builder-rizwan|cand-ai-website-builder-pg1590|cand-ai-website-builder-abhinav|cand-ai-website-builder-ved|cand-webforge-ai-hrsh|cand-zen-ai-builder|cand-paru-ai|cand-ai-site-builder-aaditya|cand-webcraft-ai|cand-wizardry-ai-website-builder,"current_version_index isPublished filename:schema.prisma GitHub code search|""I've created your website! You can now preview it and request any changes."" GitHub code search|""Upto 20 Creations"" ""Limited Revisions"" GitHub code search|GreatStack official project page and YouTube course",Ninety-eight public code results establish a broad learner-mirror family while the official GreatStack project page establishes the one product and team identity counted here
RECURSIVE-042,2026-08-12,source-lineage-followup,en,global-source-lineage,2,17,,cand-genie-ai-website-builder|cand-velora-ai|cand-forgix|cand-genwebai-piyush|cand-genweb-ai-prince,"""you have not enough credits to generate a webiste"" GitHub code search|Normalized source comparison across Genie Velora Forgix and Genweb mirrors",Seventeen public mirrors establish shared provenance but no official tutorial or original source was located so Genie is only the earliest currently evidenced public canonical and Forgix remains independent where its artifact inputs materially diverge
SAT-DOM-UI-021,2026-08-12,github-repository-search,en,global-ui-web-app,4,83,cand-orangepencil|cand-designtoolopen|cand-designtool-lucifer|cand-penboard|cand-justapen|cand-openpencil-for-compass|cand-openpencil-pro-rouclaw|cand-prompt-to-website-ketchup|cand-codeseed|cand-masyncai|cand-bolt-clone-swwaadhin|cand-website-builder-ai-supriyo|cand-ai-website-builder-dhakas|cand-code2cloud-ai|cand-appiav2|cand-websitebuilder-susmita|cand-bharat-ai-abhay|cand-wilder-website-builder|cand-awesome-vibe-coding-acvnace|cand-awesome-ai-coding-tools|cand-vibecoding-a-website|cand-awesome-mcp-servers-punkpeye|cand-awesome-design-resources-darelova|cand-vibe-coding-community-resources|cand-social-media-scraping-apis|cand-awesome-claude-code-toolkit|cand-reactor-admineral|cand-frontend-interview-kit|cand-awesome-startup-krish|cand-awesome-stars-maguowei,cand-agentic-coding-flywheel|cand-ai-builder-nishant|cand-ai-ui-builder-mihir2452005|cand-ai-whatchelin|cand-aidevops|cand-awesome-ai-agents-aloth|cand-awesome-ai-design-tools-timur|cand-awesome-ai-driven-dev|cand-awesome-ai-startups-nowork|cand-awesome-ai-website-builders-ian|cand-awesome-angular-patrick|cand-awesome-black-friday|cand-awesome-claude-jsonbored|cand-awesome-cli-apps-csv|cand-awesome-design-productivity|cand-awesome-github-projects-viktor|cand-awesome-ides-zeel|cand-awesome-nextjs-bytefer|cand-awesome-opensource-ai-alvin|cand-awesome-prompt-engineering|cand-awesome-prompts-ai-boost|cand-awesome-shadcn-ui-biro|cand-awesome-shadcn-ui-bytefer|cand-awesome-shadcn-ui-site|cand-awesome-shadcnui-2fly|cand-awesome-software-composers|cand-awesome-tribixbite|cand-awesome-vibe-coding-0xwelt|cand-awesome-vibe-coding-bluegalaxy|cand-awesome-vibe-coding-jiji|cand-awesome-vibe-coding-no-fluff|cand-awesome-vibe-coding-taskade|cand-awesome-vibe-coding-tyson|cand-bolt-clone-pankaj|cand-buildev|cand-buildora-ai-studio|cand-codeui-paurakh|cand-cryptocurrency-cv-nirholas|cand-definitive-opensource|cand-dev-resources-marcel|cand-dora-ai-ishika|cand-forge-nihalashetty|cand-forgix|cand-genie-ai-website-builder|cand-oboto|cand-paru-ai|cand-rare-big-deal|cand-shadcn-ui-blocks|cand-stars-davidwells|cand-stitch-clone-khandev|cand-websitebuilder-siddharth|cand-wizardry-ai-website-builder|seed-openpencil-zseven,"""prompt to UI"" React canvas editor export in:name,description,readme|""prompt to website"" React source editor deploy in:name,description,readme|""vibe coding"" website builder preview history in:name,description,readme|""generative UI"" React component editor preview in:name,description,readme",Eighty-three unique cards produced thirty first-seen references and fifty-three register repeats so thirty-six percent novelty and sixty-four percent overlap make this batch explicitly nonqualifying
SAT-DOM-UI-022,2026-08-13,github-repository-search,en,global-ui-web-app,4,76,cand-we0-dev-repo|cand-web-builder-basith|cand-reactgen-aaditya|cand-cobra-ai-2|cand-ai-website-builder-gitcoder|cand-ai-website-builder-vaibhav|cand-wordpress-frontend-react-apex|cand-wordpress-frontend-apex|cand-ai-website-generator-tayyabeh|cand-vivek1504-profile|cand-quibly-rohit|cand-bolt-new-arshpreet|cand-w0-ierfanam|cand-webai-sparsh|cand-aiwebsitebuilder-ashutosh|cand-website-builder-agent-peter|cand-siteforsite-luna|cand-ai-engine-arjun|cand-appia2025|cand-weinc-zapier|cand-3d-resources-devanshu|cand-prompt-to-app-pradeep|cand-prompttoapp-sahil|cand-aicoders-prompt-to-app-vinilana|cand-front-end-builder-siddhartha|cand-ai-web-app-builder-shubha|cand-ai-app-builder-abdul|cand-ai-app-developer-rajnish|cand-forgeai-mousewarriors|cand-noir-dev|cand-cloudaiide|cand-merchmate|cand-cyberai-jenn|cand-fast-code-nova|cand-illinois-garage-door|cand-argus-sammy|cand-awesome-ai-pulse-georgia|cand-polaris-umang|cand-gcode-beatnyk|cand-novabuilder-ai|cand-buildev-isjunrod|cand-awesome-generative-ui-narrowin|cand-generative-ui-starter-jerel|cand-openvibecoding|cand-awakenworks|cand-deskhand|cand-awesome-skills-gmh5225|cand-mdma|cand-generative-ui-starter-copilotkit|cand-most-capable-agent-prompt,cand-ai-website-builder-dhakas|cand-awesome-ai-agents-aloth|cand-awesome-ai-design-tools-timur|cand-awesome-ai-startups-nowork|cand-awesome-ai-website-builders-ian|cand-awesome-angular-patrick|cand-awesome-claude-jsonbored|cand-awesome-design-productivity|cand-awesome-free-ai-tools-ruhulkuddus|cand-awesome-github-projects-viktor|cand-awesome-nextjs-bytefer|cand-awesome-prompts-ai-boost|cand-awesome-shadcn-ui-biro|cand-awesome-shadcn-ui-site|cand-awesome-shadcnui-2fly|cand-awesome-software-composers|cand-awesome-vibe-coding-0xwelt|cand-awesome-vibe-coding-bluegalaxy|cand-awesome-vibe-coding-taskade|cand-copilotkit-generative-ui-guide|cand-creator-suite|cand-forge-nihalashetty|cand-oboto|cand-se-w2-d2-ai-tools-huggingface|cand-shadcn-ui-blocks|cand-vibe-coding-community-resources,"""AI website builder"" WebContainer editor preview in:name,description,readme|""prompt to app"" React editor live preview in:name,description,readme|""AI UI builder"" source editor preview in:name,description,readme|""generative UI"" React builder live preview in:name,description,readme",Seventy-six unique cards produced fifty first-seen references and twenty-six repeats so sixty-six percent novelty and thirty-four percent overlap make this batch explicitly nonqualifying
RECURSIVE-043,2026-08-13,source-lineage-followup,en,India-source-lineage,3,3,cand-wordpress-ai-builder-apex,cand-wordpress-frontend-react-apex|cand-wordpress-frontend-apex,GitHub maintainer repository inventory|Companion frontend and backend endpoint trace|Normalized product and source comparison,Three same-maintainer repositories establish one React authoring image generation WebContainer and WordPress publication lineage
RECURSIVE-044,2026-08-13,source-lineage-followup,en,global-source-lineage,3,2,cand-cloudflare-vibesdk,cand-aicoders-prompt-to-app-vinilana,Fork metadata and README attribution|Normalized path and source comparison|First-party Cloudflare product evidence,The imported fork points to Cloudflare VibeSDK as its one first-party canonical product
RECURSIVE-045,2026-08-13,source-lineage-followup,en,global-source-lineage,3,3,cand-firecrawl-open-lovable,cand-gcode-beatnyk|cand-argus-sammy,Normalized scrape and sandbox route comparison|First-party Firecrawl repository evidence|Derived build and deployment authority comparison,Open Lovable is the upstream canonical while gcode is a copy and Argus remains a material derivative
SAT-DOM-UI-023,2026-08-13,github-repository-search,en,global-ui-web-app,4,76,cand-appmaker-vibecode|cand-ai-builder-app-edge|cand-neuroforge|cand-build-cash-cow|cand-k2-vibe|cand-highlevel-dev|cand-awesome-stars-emma|cand-stars-adcwa|cand-awesome-stars-witoszek|cand-awesome-stars-ningpengtao|cand-starred-1w-ningpengtao|cand-tenali-version1|cand-makemywebsite-ai|cand-awesome-ai-tools-tankvn|cand-awesome-engineering-agents|cand-ai-website-generator-varun|cand-llm-website-generator-yuzai|cand-akn-website-generator|cand-aiwebgenerator-maurya|cand-project-horizon|cand-prompt2website|cand-kadnya|cand-eter-showcase|cand-website-builders-dgatok|cand-buildflow3|cand-awesome-ai-trueai|cand-insightiq|cand-awesome-black-friday-2027|cand-awslabs-mcp|cand-awesome-nocode-lowcode|cand-lovable-for-beginners|cand-error-pages|cand-gstack,cand-agentic-coding-flywheel|cand-ai-coding-landscape|cand-ai-collection|cand-ai-website-generator-gokulbits|cand-ai-website-generator-rishi|cand-ai-website-generator-shubh|cand-ai-whatchelin|cand-aidevops|cand-awesome-ai-coding-tools|cand-awesome-ai-dev-tools-pierruno|cand-awesome-ai-devtools-james|cand-awesome-ai-driven-dev|cand-awesome-ai-website-builders-ian|cand-awesome-angular-patrick|cand-awesome-black-friday|cand-awesome-free-ai-tools-ruhulkuddus|cand-awesome-prompt-engineering|cand-awesome-stars-zaid|cand-awesome-vibe-coding-0xwelt|cand-awesome-vibe-coding-acvnace|cand-awesome-vibe-coding-bluegalaxy|cand-awesome-vibe-coding-jiji|cand-awesome-vibe-coding-no-fluff|cand-awesome-vibe-coding-taskade|cand-awesome-vibe-coding-tyson|cand-bolt-diy-v2-stijnus|cand-builderai-raj|cand-buildora-ai-studio|cand-cloudaiide|cand-dev-resources-marcel|cand-dora-ai-ishika|cand-forgix|cand-genie-ai-website-builder|cand-genweb-ai-prince|cand-openvibecoding|cand-premium-website-generator-edouard|cand-rare-big-deal|cand-se-w2-d2-ai-tools-huggingface|cand-starlist-byst4nder|cand-vibra-code|cand-websitebuilder-siddharth|cand-wilder-website-builder,"""AI app builder"" WebContainer code editor version history in:name,description,readme|""prompt to website"" Monaco live preview deploy in:name,description,readme|""AI website generator"" source code preview editor in:name,description,readme|""vibe coding"" app builder source preview deploy in:name,description,readme",Seventy-six unique cards produced thirty-three first-seen references and forty-three repeats so forty-three percent novelty and fifty-seven percent overlap make this batch explicitly nonqualifying
RECURSIVE-046,2026-08-13,source-lineage-followup,en,India-source-lineage,3,2,cand-makemywebsite-ai-backend,cand-makemywebsite-ai|cand-prompt2website,Same-maintainer companion repository trace|Controller schema and route comparison|Commit chronology and normalized source comparison,Frontend and backend form one MakeMyWebsite product while the later Prompt2Website squashed repository reproduces the lineage
RECURSIVE-047,2026-08-13,source-migration-followup,en,global-visual-tool-lineage,3,3,cand-aws-deploy-on-aws|cand-bedrock-image-mcp-server,cand-awslabs-mcp,Official AWS Diagram MCP migration guide|Official Nova Canvas MCP migration guide|Successor source and artifact authority inspection,A generic MCP collection is excluded while its official migrations reveal one AWS draw.io skill and one community raster creation server as independently qualified products
SAT-DOM-UI-024,2026-08-13,github-repository-search,en,global-ui-web-app,4,68,cand-awesome-codegen-r44|cand-ai-app-builder-doratiotto|cand-algocraft|cand-promptly-simran|cand-lovable-clone-ilyess|cand-bolt-builder-ilyess|cand-awesome-ai-app-builders-ian|cand-prompify-chula|cand-devonz|cand-vibe-code-editor-manikanda|cand-editon|cand-coderxp|cand-vibe-code-suite|cand-vibe-code-editor-sithum|cand-nexus-ide|cand-codeforge-niket|cand-vibe-code-editor-cse|cand-vibe-code-editor-himanshu|cand-vibe-coding-shriyans|cand-vibe-code-editor-gysum|cand-vibe-platform-lwshakib|cand-codefighter|cand-vibecodeai|cand-vibe-coder-bluebot|cand-sprint-ai-web-ide|cand-neo-vibe,cand-ai-builder-app-edge|cand-ai-engine-arjun|cand-ai-website-builder-dhakas|cand-ai-website-builder-gitcoder|cand-ai-website-builder-vaibhav|cand-ai-website-generator-tayyabeh|cand-aiwebsitebuilder-ashutosh|cand-appia2025|cand-appmaker-vibecode|cand-awesome-ai-dev-tools-pierruno|cand-awesome-ai-devtools-james|cand-awesome-ai-website-builders-ian|cand-awesome-free-ai-tools-ruhulkuddus|cand-awesome-prompt-engineering|cand-awesome-vibe-coding-0xwelt|cand-awesome-vibe-coding-bluegalaxy|cand-awesome-vibe-coding-jiji|cand-awesome-vibe-coding-taskade|cand-bolt-diy-v2-stijnus|cand-bolt-new-arshpreet|cand-build-cash-cow|cand-builderai-raj|cand-buildrx|cand-cloudaiide|cand-cobra-ai-2|cand-highlevel-dev|cand-k2-vibe|cand-neuroforge|cand-polaris-umang|cand-quibly-rohit|cand-reactgen-aaditya|cand-se-w2-d2-ai-tools-huggingface|cand-siteforsite-luna|cand-vivek1504-profile|cand-w0-ierfanam|cand-we0|cand-web-builder-basith|cand-webai-sparsh|cand-website-builder-agent-peter|cand-weinc-zapier|cand-wordpress-frontend-apex|cand-wordpress-frontend-react-apex,"""AI app builder"" WebContainer editor preview in:name,description,readme|""AI website builder"" WebContainer editor preview in:name,description,readme|""prompt to app"" WebContainer editor preview in:name,description,readme|""vibe coding"" WebContainer editor preview in:name,description,readme",Sixty-eight unique cards produced twenty-six first-seen references and forty-two repeats so thirty-eight percent novelty and sixty-two percent overlap make this batch explicitly nonqualifying
RECURSIVE-048,2026-08-13,source-lineage-followup,en,global-source-lineage,3,102,cand-chai-vibe-editor,cand-vibe-code-editor-manikanda|cand-editon|cand-vibe-code-editor-sithum|cand-vibe-code-editor-cse|cand-vibe-code-editor-himanshu|cand-vibe-coding-shriyans|cand-vibe-code-editor-gysum|cand-sprint-ai-web-ide,vibecode-starters WebContainer language:TypeScript|""useWebContainer"" ""vibecode-starters"" language:TypeScript|""AI-Powered Web IDE"" WebContainers Ollama in:readme,One hundred two unique repositories establish a large Chai Vibe Editor course lineage while direct source comparison distinguishes generic IDE copies from materially transformed prompt-to-site derivatives
